"SpawnBio","Recruit_0","retainB_1","retainN_1","retainB_2","retainN_2","retainB_3","retainN_3","deadB_1","deadN_1","deadB_2","deadN_2","deadB_3","deadN_3","F_1","F_2","F_3","SPRratio","rec_dev","raw_rec_dev","year","model_run","iteration","scenario"
NA,659294,170.41,1115.7,0,0,1.17,5.92437,170.41,1115.7,0,0,1.17,5.92437,0.0906887,0,0.0112214,0.193531,-0.91885,-0.91885,2017,"cohortGrowthOMandEM_EM_2023","1","cohortGrowthself_compNsamp"
42439.7,0,0,0,6229.43,42519.6,2.22,11.1599,0,0,6229.43,42519.6,2.22,11.1599,0,0.671876,0.0286203,0.193531,-0.91885,-0.91885,2017,"cohortGrowthOMandEM_EM_2023","1","cohortGrowthself_compNsamp"
NA,444452,35.31,213.925,0,0,7.85999,39.6228,35.31,213.925,0,0,7.85999,39.6228,0.0135577,0,0.0963043,0.335439,-0.105209,-0.105209,2018,"cohortGrowthOMandEM_EM_2023","1","cohortGrowthself_compNsamp"
41425.5,0,0,0,11819.4,80819.2,2.51,12.6518,0,0,11819.4,80819.2,2.51,12.6518,0,1.4692,0.0424434,0.335439,-0.105209,-0.105209,2018,"cohortGrowthOMandEM_EM_2023","1","cohortGrowthself_compNsamp"
NA,1427150,130.86,768.935,0,0,7.72999,38.915,130.86,768.935,0,0,7.72999,38.915,0.05464,0,0.0699361,0.356412,0.249793,0.249793,2019,"cohortGrowthOMandEM_EM_2023","1","cohortGrowthself_compNsamp"
39498.6,0,0,0,11819.4,86312,2.51,12.6374,0,0,11819.4,86312,2.51,12.6374,0,1.63507,0.0310734,0.356412,0.249793,0.249793,2019,"cohortGrowthOMandEM_EM_2023","1","cohortGrowthself_compNsamp"
NA,1950130,0.0153017,0.0925553,0,0,0.00183052,0.00921737,0.0153017,0.0925553,0,0,0.00183052,0.00921737,7.7326e-06,0,1.15303e-05,0.000134505,-1.39148,-1.39148,2020,"cohortGrowthOMandEM_EM_2023","1","cohortGrowthself_compNsamp"
47718.3,0,0,0,2.90394,23.5019,0.000604488,0.00304443,0,0,2.90394,23.5019,0.000604488,0.00304443,0,0.000291151,5.10242e-06,0.000134505,-1.39148,-1.39148,2020,"cohortGrowthOMandEM_EM_2023","1","cohortGrowthself_compNsamp"
NA,447167,0.0181415,0.115988,0,0,0.00130614,0.00659123,0.0181415,0.115988,0,0,0.00130614,0.00659123,5.71283e-06,0,1.22115e-05,0.000125884,-0.529472,-0.529472,2021,"cohortGrowthOMandEM_EM_2023","1","cohortGrowthself_compNsamp"
86577.1,0,0,0,5.15467,43.4176,0.000430656,0.00217346,0,0,5.15467,43.4176,0.000430656,0.00217346,0,0.000264855,5.395e-06,0.000125884,-0.529472,-0.529472,2021,"cohortGrowthOMandEM_EM_2023","1","cohortGrowthself_compNsamp"
NA,1752970,0.0544782,0.361061,0,0,0.00110364,0.00558495,0.0544782,0.361061,0,0,0.00110364,0.00558495,8.31457e-06,0,1.52124e-05,0.000155126,-0.098184,-0.098184,2022,"cohortGrowthOMandEM_EM_2023","1","cohortGrowthself_compNsamp"
94536.5,0,0,0,9.93031,73.3965,0.000363249,0.00183777,0,0,9.93031,73.3965,0.000363249,0.00183777,0,0.000327817,6.70656e-06,0.000155126,-0.098184,-0.098184,2022,"cohortGrowthOMandEM_EM_2023","1","cohortGrowthself_compNsamp"
NA,2894420,72.8879,462.291,0,0,0.66433,3.36886,72.8879,462.291,0,0,0.66433,3.36886,0.00653216,0,0.0119261,0.103068,-1.11022e-16,0,2023,"cohortGrowthOMandEM_EM_2023","1","cohortGrowthself_compNsamp"
105926,0,0,0,6905.41,49546.1,0.217786,1.10364,0,0,6905.41,49546.1,0.217786,1.10364,0,0.250605,0.00525635,0.103068,-1.11022e-16,0,2023,"cohortGrowthOMandEM_EM_2023","1","cohortGrowthself_compNsamp"
NA,3489770,537.362,3194.11,0,0,4.23471,21.4792,537.362,3194.11,0,0,4.23471,21.4792,0.0396939,0,0.0724708,0.372372,0,0,2024,"cohortGrowthOMandEM_EM_2023","1","cohortGrowthself_compNsamp"
142050,0,0,0,38020.9,308963,1.3594,6.88931,0,0,38020.9,308963,1.3594,6.88931,0,1.52285,0.0319412,0.372372,0,0,2024,"cohortGrowthOMandEM_EM_2023","1","cohortGrowthself_compNsamp"
NA,0,5.77989,51.6948,0,0,0,0,5.77989,51.6948,0,0,0,0,1.08959,0,0,0.215177,0.859015,0.859015,1981,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
1419.74,0,0,0,57.15,528.597,0,0,0,0,57.15,528.597,0,0,0,0.254225,0,0.215177,0.859015,0.859015,1981,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
NA,106628,73.9398,546.843,0,0,0,0,73.9398,546.843,0,0,0,0,1.97584,0,0,0.328789,1.0711,1.0711,1982,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
3757.97,0,0,0,412.76,3647.51,0,0,0,0,412.76,3647.51,0,0,0,0.696176,0,0.328789,1.0711,1.0711,1982,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
NA,327187,213.19,3004.63,0,0,0,0,213.19,3004.63,0,0,0,0,0.123867,0,0,0.107113,0.94195,0.94195,1983,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
6151.37,0,0,0,159.12,1257.42,0,0,0,0,159.12,1257.42,0,0,0,0.125105,0,0.107113,0.94195,0.94195,1983,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
NA,441336,75.39,1028.74,0,0,0,0,75.39,1028.74,0,0,0,0,0.0143462,0,0,0.339254,-0.103045,-0.103045,1984,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
15611.3,0,0,0,3495.8,27084.2,0,0,0,0,3495.8,27084.2,0,0,0,1.71252,0,0.339254,-0.103045,-0.103045,1984,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
NA,362425,819.43,8359.88,0,0,0,0,819.43,8359.88,0,0,0,0,0.089999,0,0,0.12748,0.546121,0.546121,1985,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
26185.9,0,0,0,1019,7216.89,0,0,0,0,1019,7216.89,0,0,0,0.248877,0,0.12748,0.546121,0.546121,1985,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
NA,1118660,387.71,3560.84,0,0,0,0,387.71,3560.84,0,0,0,0,0.0355871,0,0,0.121246,1.07664,1.07664,1986,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
32873.7,0,0,0,2278.89,14534.9,0,0,0,0,2278.89,14534.9,0,0,0,0.320492,0,0.121246,1.07664,1.07664,1986,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
NA,2346530,2247.31,21195.4,0,0,0,0,2247.31,21195.4,0,0,0,0,0.213282,0,0,0.200381,0.718918,0.718918,1987,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
58798.4,0,0,0,3639.76,25041.7,0,0,0,0,3639.76,25041.7,0,0,0,0.347155,0,0.200381,0.718918,0.718918,1987,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
NA,2753250,2179.91,22944.2,0,0,0,0,2179.91,22944.2,0,0,0,0,0.12493,0,0,0.115069,-0.516199,-0.516199,1988,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
95869.6,0,0,0,2614.75,19916.9,0,0,0,0,2614.75,19916.9,0,0,0,0.13211,0,0.115069,-0.516199,-0.516199,1988,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
NA,1199310,7290.44,49077.6,0,0,0,0,7290.44,49077.6,0,0,0,0,0.525629,0,0,0.200606,-0.097232,-0.097232,1989,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
162190,0,0,0,8031.52,68223,0,0,0,0,8031.52,68223,0,0,0,0.254664,0,0.200606,-0.097232,-0.097232,1989,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
NA,2693160,6158.41,43141.1,0,0,0,0,6158.41,43141.1,0,0,0,0,0.236251,0,0,0.207562,0.518409,0.518409,1990,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
154964,0,0,0,14443.5,110835,0,0,0,0,14443.5,110835,0,0,0,0.448061,0,0.207562,0.518409,0.518409,1990,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
NA,4829340,24698,159028,0,0,0,0,24698,159028,0,0,0,0,0.823791,0,0,0.331236,0.359707,0.359707,1991,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
130193,0,0,0,10323.5,83111.9,0,0,0,0,10323.5,83111.9,0,0,0,0.386107,0,0.331236,0.359707,0.359707,1991,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
NA,3636840,43433.3,327413,0,0,3.9,19.4897,43433.3,327413,0,0,3.9,19.4897,2.52118,0,0.0374385,0.613412,0.9905,0.9905,1992,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
129349,0,0,0,30776.4,358141,0.18,0.899207,0,0,30776.4,358141,0.18,0.899207,0,2.10108,0.00237203,0.613412,0.9905,0.9905,1992,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
NA,6801400,822.8,9151.29,0,0,0,0,822.8,9151.29,0,0,0,0,0.0254007,0,0,0.104695,1.69517,1.69517,1993,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
171172,0,0,0,11345.8,151815,0,0,0,0,11345.8,151815,0,0,0,0.138306,0,0.104695,1.69517,1.69517,1993,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
NA,16776300,8838.65,101713,0,0,0,0,8838.65,101713,0,0,0,0,0.168005,0,0,0.258907,1.07814,1.07814,1994,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
236797,0,0,0,39748.4,606406,0,0,0,0,39748.4,606406,0,0,0,0.331541,0,0.258907,1.07814,1.07814,1994,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
NA,11145200,5993.28,63174.4,0,0,22.68,115.742,5993.28,63174.4,0,0,22.68,115.742,0.13121,0,0.124786,0.136181,0.925541,0.925541,1995,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
438623,0,0,0,26565.7,375589,0,0,0,0,26565.7,375589,0,0,0,0.146265,0,0.136181,0.925541,0.925541,1995,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
NA,13244700,11917.3,120732,0,0,0,0,11917.3,120732,0,0,0,0,0.133516,0,0,0.0918919,1.19044,1.19044,1996,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
631370,0,0,0,19158.7,227033,43.54,224.396,0,0,19158.7,227033,43.54,224.396,0,0.0696623,0.271446,0.0918919,1.19044,1.19044,1996,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
NA,20017000,13018.2,182488,0,0,27.22,141.906,13018.2,182488,0,0,27.22,141.906,0.169738,0,0.0914543,0.0990692,1.01967,1.01967,1997,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
717501,0,0,0,24527.6,329693,0.82,4.26647,0,0,24527.6,329693,0.82,4.26647,0,0.085437,0.0037471,0.0990692,1.01967,1.01967,1997,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
NA,17644000,18925.2,290954,0,0,488.25,2586.73,18925.2,290954,0,0,488.25,2586.73,0.21575,0,1.14117,0.18548,-0.384288,-0.384288,1998,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
804555,0,0,0,63278.4,904496,74.39,394.334,0,0,63278.4,904496,74.39,394.334,0,0.192929,0.268777,0.18548,-0.384288,-0.384288,1998,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
NA,4496360,14996.2,184708,0,0,725.2,5825.5,14996.2,184708,0,0,725.2,5825.5,2.3508,0,0.00298166,0.169925,-0.44415,-0.44415,1999,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
953570,0,0,0,58341.4,794837,429.59,3134.63,0,0,58341.4,794837,429.59,3134.63,0,0.421123,0.00215198,0.169925,-0.44415,-0.44415,1999,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
NA,4450130,23859.9,258623,0,0,15584.9,121918,23859.9,258623,0,0,15584.9,121918,3.7519,0,0.0547745,0.201246,-0.0698007,-0.0698007,2000,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
897654,0,0,0,35179.2,417626,2336.9,16496.3,0,0,35179.2,417626,2336.9,16496.3,0,0.396774,0.0101995,0.201246,-0.0698007,-0.0698007,2000,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
NA,6362050,11550.5,138117,0,0,22546,157430,11550.5,138117,0,0,22546,157430,1.87184,0,0.0797719,0.30218,-1.85566,-1.85566,2001,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
692525,0,0,0,41118.4,679794,3136.84,20145.4,0,0,41118.4,679794,3136.84,20145.4,0,0.969811,0.0141039,0.30218,-1.85566,-1.85566,2001,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
NA,983230,16439.2,221279,0,0,35529.1,226710,16439.2,221279,0,0,35529.1,226710,4.00003,0,0.164479,0.426326,1.9582,1.9582,2002,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
528217,0,0,0,36130.7,455262,597.29,3601.75,0,0,36130.7,455262,597.29,3601.75,0,1.32912,0.00368955,0.426326,1.9582,1.9582,2002,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
NA,40278500,10340.6,161296,0,0,37242.3,254107,10340.6,161296,0,0,37242.3,254107,1.08278,0,0.216125,0.332402,1.63035,1.63035,2003,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
378793,0,0,0,21300.5,360569,2618.43,16829.8,0,0,21300.5,360569,2618.43,16829.8,0,0.232103,0.0203386,0.332402,1.63035,1.63035,2003,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
NA,25018300,17049,371874,0,0,46730.8,374925,17049,371874,0,0,46730.8,374925,0.355518,0,0.368652,0.303209,1.41028,1.41028,2004,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
495634,0,0,0,25249.9,444315,1016.32,8517.04,0,0,25249.9,444315,1016.32,8517.04,0,0.0715328,0.0101113,0.303209,1.41028,1.41028,2004,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
NA,22682500,13803,262313,0,0,54152.6,469121,13803,262313,0,0,54152.6,469121,0.364181,0,0.670655,0.33977,0.489158,0.489158,2005,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
794566,0,0,0,30364.2,565478,101.7,845.721,0,0,30364.2,565478,101.7,845.721,0,0.167036,0.00168955,0.33977,0.489158,0.489158,2005,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
NA,10727800,20726.2,380011,0,0,41220.9,400309,20726.2,380011,0,0,41220.9,400309,0.626081,0,0.225641,0.242782,-0.164798,-0.164798,2006,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
951291,0,0,0,39900.3,711655,0,0,0,0,39900.3,711655,0,0,0,0.284865,0,0.242782,-0.164798,-0.164798,2006,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
NA,5880430,46228.1,699387,0,0,48237.1,405916,46228.1,699387,0,0,48237.1,405916,3.28338,0,0.242478,0.323581,-0.761231,-0.761231,2007,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
907646,0,0,0,42910.1,703299,0,0,0,0,42910.1,703299,0,0,0,0.468457,0,0.323581,-0.761231,-0.761231,2007,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
NA,3196570,30359,427046,0,0,39797.8,320159,30359,427046,0,0,39797.8,320159,3.71194,0,0.180116,0.373307,-0.369519,-0.369519,2008,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
736953,0,0,0,41198.5,626552,0,0,0,0,41198.5,626552,0,0,0,0.805756,0,0.373307,-0.369519,-0.369519,2008,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
NA,4437390,14044.9,185153,0,0,44841.2,320430,14044.9,185153,0,0,44841.2,320430,0.159184,0,0.368218,0.417746,-0.0944457,-0.0944457,2009,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
518172,0,0,0,31146.5,565309,1369.73,9353.45,0,0,31146.5,565309,1369.73,9353.45,0,0.97301,0.0156105,0.417746,-0.0944457,-0.0944457,2009,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
NA,5131200,11274,166768,0,0,54085.9,372255,11274,166768,0,0,54085.9,372255,0.18325,0,0.539036,0.377775,-2.52967,-2.52967,2010,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
355127,0,0,0,27267.6,492410,0.09,0.592246,0,0,27267.6,492410,0.09,0.592246,0,0.625143,1.29783e-06,0.377775,-2.52967,-2.52967,2010,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
NA,378186,24871.4,300784,0,0,39750.5,288302,24871.4,300784,0,0,39750.5,288302,0.542098,0,0.37513,0.44233,-3.08617,-3.08617,2011,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
300093,0,0,0,23189.9,220593,5805.63,39190.7,0,0,23189.9,220593,5805.63,39190.7,0,0.348725,0.0802961,0.44233,-3.08617,-3.08617,2011,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
NA,198455,1528.37,13775.4,0,0,91425.6,659330,1528.37,13775.4,0,0,91425.6,659330,0.0376239,0,1.51941,0.435289,-2.99661,-2.99661,2012,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
166651,0,0,0,13884.9,109607,1570.78,10497.5,0,0,13884.9,109607,1570.78,10497.5,0,0.293821,0.0459591,0.435289,-2.99661,-2.99661,2012,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
NA,151067,921.56,6772.45,0,0,57218,368272,921.56,6772.45,0,0,57218,368272,1.69311,0,2.43162,0.452611,-1.02966,-1.02966,2013,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
63267,0,0,0,5625.03,41724.6,908.01,5519.53,0,0,5625.03,41724.6,908.01,5519.53,0,0.292305,0.0790185,0.452611,-1.02966,-1.02966,2013,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
NA,510098,1835.82,14403.6,0,0,15215.9,89820.8,1835.82,14403.6,0,0,15215.9,89820.8,3.69659,0,1.21698,0.360406,-0.119477,-0.119477,2014,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
26671,0,0,0,727.71,7027.41,2193.87,12441.1,0,0,727.71,7027.41,2193.87,12441.1,0,0.0962,0.332833,0.360406,-0.119477,-0.119477,2014,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
NA,584873,6.13,34.2631,0,0,66.28,345.453,6.13,34.2631,0,0,66.28,345.453,0.00141635,0,0.187569,0.0187861,-0.65964,-0.65964,2015,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
25655.2,0,0,0,185.82,1354.77,1.29,6.67632,0,0,185.82,1354.77,1.29,6.67632,0,0.0347893,0.00507658,0.0187861,-0.65964,-0.65964,2015,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
NA,328662,283.54,1662.45,0,0,173.15,891.164,283.54,1662.45,0,0,173.15,891.164,0.156116,0,0.817313,0.295512,-0.355613,-0.355613,2016,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
38420.8,0,0,0,7080.53,55787.6,0.05,0.255367,0,0,7080.53,55787.6,0.05,0.255367,0,1.15591,0.000383388,0.295512,-0.355613,-0.355613,2016,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
NA,645712,170.41,1086.09,0,0,1.17,5.94516,170.41,1086.09,0,0,1.17,5.94516,0.122447,0,0.00822602,0.208132,-0.877338,-0.877338,2017,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
39473.6,0,0,0,6229.43,42525.3,2.22,11.1896,0,0,6229.43,42525.3,2.22,11.1896,0,0.774017,0.0210148,0.208132,-0.877338,-0.877338,2017,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
NA,431244,35.31,213.1,0,0,7.86,39.5966,35.31,213.1,0,0,7.86,39.5966,0.0204371,0,0.0418929,0.34999,-0.03466,-0.03466,2018,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
39252.9,0,0,0,11819.4,81886.6,2.51,12.646,0,0,11819.4,81886.6,2.51,12.646,0,1.69653,0.0182461,0.34999,-0.03466,-0.03466,2018,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
NA,1449390,130.86,766.563,0,0,7.73,38.899,130.86,766.563,0,0,7.73,38.899,0.0799273,0,0.0279694,0.368033,0.286378,0.286378,2019,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
37680.4,0,0,0,11819.4,86566.8,2.51,12.6327,0,0,11819.4,86566.8,2.51,12.6327,0,1.89011,0.0123838,0.368033,0.286378,0.286378,2019,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
NA,1925610,0.0153017,0.0923872,0,0,0.00183052,0.00923,0.0153017,0.0923872,0,0,0.00183052,0.00923,1.11645e-05,0,8.44063e-06,0.000140014,-1.3348,-1.3348,2020,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
47360.5,0,0,0,2.90394,23.6374,0.000604489,0.00304828,0,0,2.90394,23.6374,0.000604489,0.00304828,0,0.000319903,3.73475e-06,0.000140014,-1.3348,-1.3348,2020,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
NA,467044,0.0181415,0.115016,0,0,0.00130614,0.00659581,0.0181415,0.115016,0,0,0.00130614,0.00659581,8.39174e-06,0,8.99829e-06,0.000128475,-0.430361,-0.430361,2021,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
86904.5,0,0,0,5.15467,43.18,0.000430657,0.00217449,0,0,5.15467,43.18,0.000430657,0.00217449,0,0.000286064,3.97449e-06,0.000128475,-0.430361,-0.430361,2021,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
NA,1929990,0.0544782,0.355828,0,0,0.00110364,0.00560353,0.0544782,0.355828,0,0,0.00110364,0.00560353,1.09613e-05,0,1.06369e-05,0.000154956,0.52723,0.52723,2022,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
94988.2,0,0,0,9.93031,72.7497,0.00036325,0.00184337,0,0,9.93031,72.7497,0.00036325,0.00184337,0,0.000346422,4.68814e-06,0.000154956,0.52723,0.52723,2022,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
NA,5398540,72.8879,457.868,0,0,0.66433,3.3828,72.8879,457.868,0,0,0.66433,3.3828,0.00877856,0,0.00686252,0.0994957,-0.527612,-0.527612,2023,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
111779,0,0,0,6905.41,49562.1,0.217787,1.10784,0,0,6905.41,49562.1,0.217787,1.10784,0,0.255464,0.00302172,0.0994957,-0.527612,-0.527612,2023,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
NA,2133640,527.256,3143.59,0,0,4.22122,21.4984,527.256,3143.59,0,0,4.22122,21.4984,0.0482801,0,0.0409902,0.326705,-1.11022e-16,0,2024,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
196465,0,0,0,37899,327141,1.35496,6.89261,0,0,37899,327141,1.35496,6.89261,0,1.28203,0.0180104,0.326705,-1.11022e-16,0,2024,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
NA,5388970,1177.15,7473.37,0,0,13.7426,69.9658,1177.15,7473.37,0,0,13.7426,69.9658,0.134196,0,0.113934,0.498675,0,0,2025,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
214589,0,0,0,121772,968735,4.26967,21.7105,0,0,121772,968735,4.26967,21.7105,0,3.56437,0.0500609,0.498675,0,0,2025,"cohortGrowthOMandEM_EM_2024","1","cohortGrowthself_compNsamp"
NA,0,5.77987,55.1702,0,0,0,0,5.77987,55.1702,0,0,0,0,1.26959,0,0,0.247639,0.851136,0.851136,1981,"cohortGrowthOMandEM_EM_init","1","cohortGrowthself_compNsamp"
1613.34,0,0,0,57.15,525.987,0,0,0,0,57.15,525.987,0,0,0,0.161827,0,0.247639,0.851136,0.851136,1981,"cohortGrowthOMandEM_EM_init","1","cohortGrowthself_compNsamp"
NA,122109,74.0094,576.291,0,0,0,0,74.0094,576.291,0,0,0,0,3.65184,0,0,0.366232,1.0322,1.0322,1982,"cohortGrowthOMandEM_EM_init","1","cohortGrowthself_compNsamp"
4141.31,0,0,0,412.76,3678.72,0,0,0,0,412.76,3678.72,0,0,0,0.492112,0,0.366232,1.0322,1.0322,1982,"cohortGrowthOMandEM_EM_init","1","cohortGrowthself_compNsamp"
NA,352008,213.19,2995.47,0,0,0,0,213.19,2995.47,0,0,0,0,0.107525,0,0,0.0928521,0.799183,0.799183,1983,"cohortGrowthOMandEM_EM_init","1","cohortGrowthself_compNsamp"
6921.16,0,0,0,159.12,1282.43,0,0,0,0,159.12,1282.43,0,0,0,0.0903241,0,0.0928521,0.799183,0.799183,1983,"cohortGrowthOMandEM_EM_init","1","cohortGrowthself_compNsamp"
NA,436393,75.39,1019.4,0,0,0,0,75.39,1019.4,0,0,0,0,0.0131533,0,0,0.315232,-0.212793,-0.212793,1984,"cohortGrowthOMandEM_EM_init","1","cohortGrowthself_compNsamp"
17148.5,0,0,0,3495.8,27297.2,0,0,0,0,3495.8,27297.2,0,0,0,1.24079,0,0.315232,-0.212793,-0.212793,1984,"cohortGrowthOMandEM_EM_init","1","cohortGrowthself_compNsamp"
NA,360586,819.43,8363.96,0,0,0,0,819.43,8363.96,0,0,0,0,0.0822245,0,0,0.11534,0.50704,0.50704,1985,"cohortGrowthOMandEM_EM_init","1","cohortGrowthself_compNsamp"
27298.1,0,0,0,1019,7189.25,0,0,0,0,1019,7189.25,0,0,0,0.182456,0,0.11534,0.50704,0.50704,1985,"cohortGrowthOMandEM_EM_init","1","cohortGrowthself_compNsamp"
NA,1134040,387.71,3625.43,0,0,0,0,387.71,3625.43,0,0,0,0,0.0348194,0,0,0.116948,1.05823,1.05823,1986,"cohortGrowthOMandEM_EM_init","1","cohortGrowthself_compNsamp"
33419.8,0,0,0,2278.89,14661.7,0,0,0,0,2278.89,14661.7,0,0,0,0.260137,0,0.116948,1.05823,1.05823,1986,"cohortGrowthOMandEM_EM_init","1","cohortGrowthself_compNsamp"
NA,2370640,2247.31,21163.8,0,0,0,0,2247.31,21163.8,0,0,0,0,0.137629,0,0,0.197727,0.724409,0.724409,1987,"cohortGrowthOMandEM_EM_init","1","cohortGrowthself_compNsamp"
59601.5,0,0,0,3639.76,25113.2,0,0,0,0,3639.76,25113.2,0,0,0,0.332527,0,0.197727,0.724409,0.724409,1987,"cohortGrowthOMandEM_EM_init","1","cohortGrowthself_compNsamp"
